timestamp,open,high,low,close,volume
1787669040000,79142.5,79189.5,79142.5,79173.3,3.538676
1787669100000,79173.3,79226.1,79163.8,79199.4,7.366546
1787669160000,79199.4,79238.6,79192.4,79218.1,7.660305
1787669220000,79218.1,79300.5,79203.4,79278.9,5.315882
1787669280000,79278.9,79281.7,79219.8,79219.8,3.264876
1787669340000,79219.8,79238.6,79200.0,79206.7,2.202486
1787669400000,79206.7,79237.4,79188.7,79229.5,3.240866
1787669460000,79229.5,79329.2,79202.1,79319.9,7.025992
1787669520000,79319.9,79351.0,79298.8,79298.8,8.561249
1787669580000,79298.8,79301.9,79252.8,79275.3,5.816079
1787669640000,79275.3,79296.3,79243.4,79261.7,5.764341
1787669700000,79261.7,79342.8,79257.9,79324.2,4.663066
1787669760000,79324.2,79375.0,79324.2,79345.1,3.694424
1787669820000,79345.1,79375.0,79292.8,79292.8,4.810286
1787669880000,79292.8,79292.8,79167.0,79236.0,14.767825
1787669940000,79236.0,79274.6,79176.2,79232.3,8.748153
1787670000000,79232.3,79246.5,79146.5,79198.8,4.488319
1787670060000,79198.8,79239.4,79171.2,79171.3,10.594808
1787670120000,79171.3,79213.6,79150.6,79194.7,9.024872
1787670180000,79194.7,79289.9,79162.7,79179.7,6.588929
1787670240000,79179.7,79215.9,79167.2,79191.7,2.676474
1787670300000,79191.7,79267.4,79191.7,79223.0,5.465272
1787670360000,79223.0,79321.9,79223.0,79321.8,8.980242
1787670420000,79321.8,79359.6,79287.0,79287.0,6.843018
1787670480000,79287.0,79319.3,79239.5,79290.3,6.563496
1787670540000,79290.3,79311.5,79249.9,79290.8,3.986275
1787670600000,79290.8,79327.5,79194.7,79227.7,6.221342
1787670660000,79227.7,79263.6,79155.1,79184.8,6.672662
1787670720000,79184.8,79188.2,79125.5,79134.2,5.558571
1787670780000,79134.2,79143.4,79056.4,79087.5,13.775554
1787670840000,79087.5,79147.9,79087.4,79101.0,9.927237
1787670900000,79101.0,79147.4,79019.1,79147.4,9.112465
1787670960000,79147.4,79237.2,79147.4,79223.0,6.632049
1787671020000,79223.0,79223.1,79139.0,79154.7,5.068443
1787671080000,79154.7,79237.2,79154.6,79209.6,4.271601
1787671140000,79209.6,79256.4,79196.0,79213.0,5.472388
1787671200000,79213.0,79284.6,79210.0,79275.4,4.515348
1787671260000,79275.4,79275.4,79192.4,79239.3,5.636788
1787671320000,79239.3,79267.9,79215.6,79248.2,3.237086
1787671380000,79248.2,79252.0,79174.2,79182.2,3.16245
1787671440000,79182.2,79205.4,79143.4,79171.5,4.749716
1787671500000,79171.5,79181.3,79120.8,79120.9,3.19468
1787671560000,79120.9,79128.6,79075.2,79108.2,6.008175
1787671620000,79108.2,79132.8,79086.0,79132.8,5.987483
1787671680000,79132.8,79194.9,79114.9,79194.9,5.349333
1787671740000,79194.9,79244.7,79194.9,79234.3,3.729047
1787671800000,79234.3,79269.7,79227.9,79265.4,3.764558
1787671860000,79265.4,79265.4,79223.0,79236.3,5.146246
1787671920000,79236.3,79256.9,79181.7,79220.1,3.940758
1787671980000,79220.1,79341.1,79213.7,79341.1,7.512468
1787672040000,79341.1,79341.1,79251.6,79296.9,7.016363
1787672100000,79296.9,79416.1,79292.3,79390.5,15.987205
1787672160000,79390.5,79482.4,79356.3,79399.9,6.890535
1787672220000,79399.9,79476.8,79385.0,79417.3,14.297161
1787672280000,79417.3,79439.9,79386.5,79437.6,10.441994
1787672340000,79437.6,79445.6,79354.3,79373.7,5.70323
1787672400000,79373.7,79373.7,79320.6,79352.5,5.468584
1787672460000,79352.5,79368.3,79307.9,79356.4,4.900017
1787672520000,79356.4,79390.1,79350.7,79350.8,2.856542
1787672580000,79350.8,79382.5,79319.3,79358.1,3.242579
1787672640000,79358.1,79409.0,79346.3,79399.4,4.821091
1787672700000,79399.4,79436.3,79393.8,79433.2,7.455675
1787672760000,79433.2,79433.3,79390.9,79390.9,4.403508
1787672820000,79390.9,79399.3,79344.0,79344.0,3.959524
1787672880000,79344.0,79344.1,79284.6,79284.7,4.235733
1787672940000,79284.7,79327.0,79278.3,79317.7,5.033829
1787673000000,79317.7,79325.8,79266.3,79323.1,5.092275
1787673060000,79323.1,79323.2,79288.1,79303.0,3.925058
1787673120000,79303.0,79352.3,79302.8,79302.8,4.871311
1787673180000,79302.8,79358.2,79283.3,79327.0,5.460649
1787673240000,79327.0,79362.9,79326.0,79338.0,3.190254
1787673300000,79338.0,79374.0,79338.0,79357.0,3.050296
1787673360000,79357.0,79405.4,79357.0,79371.4,3.833796
1787673420000,79371.4,79419.4,79371.3,79419.4,2.640771
1787673480000,79419.4,79500.0,79419.4,79478.9,5.969516
1787673540000,79478.9,79528.1,79478.9,79498.6,7.668081
1787673600000,79498.6,79511.3,79469.3,79470.8,7.101183
1787673660000,79470.8,79557.5,79464.1,79523.9,9.671567
1787673720000,79523.9,79524.0,79433.3,79465.1,9.114601
1787673780000,79465.1,79565.3,79465.1,79538.3,7.622407
1787673840000,79538.3,79539.8,79492.9,79493.2,4.411832
1787673900000,79493.2,79505.8,79450.2,79453.9,4.109658
1787673960000,79453.9,79454.0,79405.7,79415.7,2.001964
1787674020000,79415.7,79437.4,79402.4,79433.6,2.716456
1787674080000,79433.6,79433.7,79368.0,79369.0,4.984486
1787674140000,79369.0,79381.9,79332.0,79332.0,5.469168
1787674200000,79332.0,79345.0,79294.8,79321.6,4.945867
1787674260000,79321.6,79333.8,79270.5,79270.5,2.931179
1787674320000,79270.5,79270.6,79194.8,79194.8,7.561368
1787674380000,79194.8,79252.6,79194.8,79198.8,5.71011
1787674440000,79198.8,79198.8,79153.7,79161.3,4.266005
1787674500000,79161.3,79198.4,79134.2,79198.4,3.817414
1787674560000,79198.4,79198.5,79152.9,79152.9,2.599072
1787674620000,79152.9,79181.6,79152.9,79168.2,3.160826
1787674680000,79168.2,79256.1,79168.2,79256.1,3.282345
1787674740000,79256.1,79257.4,79225.0,79257.4,2.611396
1787674800000,79257.4,79273.2,79211.6,79232.6,5.164635
1787674860000,79232.6,79236.6,79155.1,79167.8,2.784554
1787674920000,79167.8,79203.5,79161.6,79173.9,2.399385
1787674980000,79173.9,79183.8,79082.0,79082.0,9.17171
1787675040000,79082.0,79124.6,79067.1,79116.7,7.559344
1787675100000,79116.7,79133.9,79082.1,79120.7,9.3388
1787675160000,79120.7,79120.7,79069.7,79083.5,6.972731
1787675220000,79083.5,79097.7,79079.5,79092.8,7.805118
1787675280000,79092.8,79137.0,79080.8,79129.5,8.878886
